Time 1XX 1YY 2XX 2YY 1X2Y 1Y2X 
-9.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
-9.200000, 64.030190, 64.030190, 195035.953125, 195035.953125, -3204.878906, -3896.618164
-9.150000, 286.591492, 286.591492, 767746.875000, 767746.875000, -16773.546875, -12385.652344
-9.100000, 1038.596313, 1038.596313, 1344757.750000, 1344757.750000, -44589.792969, -39688.777344
-9.050000, 2394.430664, 2394.430664, 1731618.375000, 1731618.375000, -77083.578125, -75600.531250
-9.000000, 3781.738281, 3781.738281, 2230962.250000, 2230962.250000, -101452.671875, -69834.664062
-8.950000, 4336.635742, 4336.635742, 2740878.500000, 2740878.500000, -130567.203125, -67211.367188
-8.900000, 4234.354492, 4234.354492, 3176758.250000, 3176758.250000, -169723.671875, -99583.820312
-8.850000, 5638.245605, 5638.245605, 3684303.000000, 3684303.000000, -191537.031250, -98249.679688
-8.800000, 6419.900879, 6419.900879, 4174961.500000, 4174961.500000, -207844.218750, -82148.898438
-8.750000, 3938.993652, 3938.993652, 4655877.000000, 4655877.000000, -245263.687500, -76193.671875
-8.700000, 3872.403076, 3872.403076, 5137600.500000, 5137600.500000, -278078.593750, -77143.945312
-8.650000, 6163.527832, 6163.527832, 5606268.500000, 5606268.500000, -301332.343750, -94786.109375
-8.600000, 5070.265625, 5070.265625, 6111109.000000, 6111109.000000, -334284.250000, -79997.257812
-8.550000, 3900.031494, 3900.031494, 6599387.000000, 6599387.000000, -357262.531250, -69153.054688
-8.500000, 4580.744629, 4580.744629, 7091912.500000, 7091912.500000, -369836.750000, -96904.156250
-8.450000, 4594.828613, 4594.828613, 7575267.000000, 7575267.000000, -401985.375000, -93627.210938
-8.400000, 5055.821289, 5055.821289, 8044265.500000, 8044265.500000, -443886.812500, -85168.312500
-8.350000, 5559.214355, 5559.214355, 8547202.000000, 8547202.000000, -478347.687500, -99764.210938
-8.300000, 5873.484863, 5873.484863, 9020005.000000, 9020005.000000, -512993.437500, -98578.523438
-8.250000, 7077.558105, 7077.558105, 9500685.000000, 9500685.000000, -538908.375000, -103967.585938
-8.200000, 6608.272461, 6608.272461, 10006729.000000, 10006729.000000, -556494.625000, -117611.570312
-8.150000, 6059.065430, 6059.065430, 10483809.000000, 10483809.000000, -588982.375000, -116184.445312
-8.100000, 7966.927734, 7966.927734, 10974765.000000, 10974765.000000, -627976.375000, -120498.382812
-8.050000, 7904.188477, 7904.188477, 11465767.000000, 11465767.000000, -661641.062500, -125113.250000
-8.000000, 6982.756836, 6982.756836, 11940116.000000, 11940116.000000, -698738.437500, -129343.617188
-7.950000, 8584.728516, 8584.728516, 12416389.000000, 12416389.000000, -723120.687500, -132153.250000
-7.900000, 8403.037109, 8403.037109, 12913176.000000, 12913176.000000, -737478.187500, -121021.843750
-7.850000, 6283.806641, 6283.806641, 13424443.000000, 13424443.000000, -770696.312500, -132155.546875
-7.800000, 7724.443359, 7724.443359, 13895326.000000, 13895326.000000, -805792.937500, -146802.593750
-7.750000, 9696.761719, 9696.761719, 14372602.000000, 14372602.000000, -842274.500000, -136700.843750
-7.700000, 7761.169434, 7761.169434, 14872043.000000, 14872043.000000, -890765.750000, -134836.125000
-7.650000, 8824.087891, 8824.087891, 15346880.000000, 15346880.000000, -916231.750000, -140992.953125
-7.600000, 10668.028320, 10668.028320, 15826011.000000, 15826011.000000, -941074.125000, -150010.625000
-7.550000, 8086.333984, 8086.333984, 16302350.000000, 16302350.000000, -983806.562500, -148197.296875
-7.500000, 9937.933594, 9937.933594, 16774945.000000, 16774945.000000, -1005151.875000, -140744.515625
-7.450000, 10528.005859, 10528.005859, 17250140.000000, 17250140.000000, -1033348.875000, -145468.265625
-7.400000, 7270.052246, 7270.052246, 17712800.000000, 17712800.000000, -1076527.500000, -140050.031250
-7.350000, 9803.777344, 9803.777344, 18162774.000000, 18162774.000000, -1102153.125000, -129006.476562
-7.300000, 8344.252930, 8344.252930, 18638086.000000, 18638086.000000, -1132867.500000, -90842.593750
-7.250000, 6692.715820, 6692.715820, 19402634.000000, 19402634.000000, -1170271.875000, -160704.781250
-7.200000, 15847.680664, 15847.680664, 20514892.000000, 20514892.000000, -1212005.750000, -533321.000000
-7.150000, 28647.406250, 28647.406250, 21402340.000000, 21402340.000000, -1272890.875000, -810219.750000
-7.100000, 41680.695312, 41680.695312, 21543242.000000, 21543242.000000, -1330031.875000, -613784.125000
-7.050000, 38279.402344, 38279.402344, 21135018.000000, 21135018.000000, -1353373.750000, -404101.500000
-7.000000, 26065.441406, 26065.441406, 20714456.000000, 20714456.000000, -1336839.375000, -480131.375000
-6.950000, 37774.656250, 37774.656250, 20277814.000000, 20277814.000000, -1311581.375000, -611833.875000
-6.900000, 41287.746094, 41287.746094, 19793110.000000, 19793110.000000, -1283697.125000, -662876.875000
-6.850000, 21968.742188, 21968.742188, 19883972.000000, 19883972.000000, -1246254.875000, -506220.375000
-6.800000, 25762.888672, 25762.888672, 20765198.000000, 20765198.000000, -1260016.125000, -401250.562500
-6.750000, 37939.230469, 37939.230469, 21909352.000000, 21909352.000000, -1332300.625000, -546674.625000
-6.700000, 35273.742188, 35273.742188, 22887900.000000, 22887900.000000, -1404371.625000, -488529.687500
-6.650000, 34483.343750, 34483.343750, 23650708.000000, 23650708.000000, -1465464.125000, -505045.000000
