Normalized Time and Amplitude
0.000000, 0.000000
0.060150, -0.099708
0.075188, 0.524845
0.097744, 0.088106
0.127820, 0.628290
0.142857, -0.269365
0.187970, 0.272126
0.947368, -0.064345
1.000000, 0.261474
