Time 1XX 1ZZ 2XX 2ZZ 1X2Z 1Z2X 
-5.650000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
-5.600000, -1245.598145, -1245.598145, 208298.562500, 208298.562500, 39055.523438, -6643.268066
-5.550000, -3528.455566, -3528.455566, 800153.625000, 800153.625000, 161765.875000, -16821.896484
-5.500000, -5383.428711, -5383.428711, 1360883.000000, 1360883.000000, 290997.625000, -25230.642578
-5.450000, -9022.513672, -9022.513672, 1740307.625000, 1740307.625000, 362055.625000, -45439.507812
-5.400000, -10851.532227, -10851.532227, 2281019.500000, 2281019.500000, 451383.875000, -51364.261719
-5.350000, -7821.756836, -7821.756836, 2812980.250000, 2812980.250000, 561143.812500, -39027.710938
-5.300000, -9722.123047, -9722.123047, 3262279.750000, 3262279.750000, 641947.625000, -56772.984375
-5.250000, -14897.534180, -14897.534180, 3777710.000000, 3777710.000000, 731308.375000, -73966.343750
-5.200000, -16577.361328, -16577.361328, 4240971.000000, 4240971.000000, 829621.250000, -82287.968750
-5.150000, -21015.761719, -21015.761719, 4726630.000000, 4726630.000000, 928239.687500, -108855.968750
-5.100000, -25428.234375, -25428.234375, 5224979.000000, 5224979.000000, 1034791.750000, -122741.437500
-5.050000, -26553.353516, -26553.353516, 5699359.500000, 5699359.500000, 1120683.500000, -134572.250000
-5.000000, -27135.646484, -27135.646484, 6219963.000000, 6219963.000000, 1208911.500000, -138200.375000
-4.950000, -25256.089844, -25256.089844, 6698275.000000, 6698275.000000, 1303956.500000, -133593.218750
-4.900000, -27966.453125, -27966.453125, 7204590.500000, 7204590.500000, 1384311.750000, -155667.625000
-4.850000, -33234.265625, -33234.265625, 7720865.000000, 7720865.000000, 1472800.250000, -167902.250000
-4.800000, -33637.121094, -33637.121094, 8196327.000000, 8196327.000000, 1553131.750000, -176923.906250
-4.750000, -36721.703125, -36721.703125, 8711643.000000, 8711643.000000, 1643836.750000, -192854.953125
-4.700000, -37613.789062, -37613.789062, 9186992.000000, 9186992.000000, 1750983.250000, -190481.468750
-4.650000, -37353.742188, -37353.742188, 9667580.000000, 9667580.000000, 1835945.625000, -201399.828125
-4.600000, -41792.550781, -41792.550781, 10171159.000000, 10171159.000000, 1933587.375000, -215051.109375
-4.550000, -40576.472656, -40576.472656, 10652094.000000, 10652094.000000, 2025284.625000, -217610.687500
-4.500000, -41593.371094, -41593.371094, 11163153.000000, 11163153.000000, 2123226.500000, -225419.531250
-4.450000, -45714.886719, -45714.886719, 11644269.000000, 11644269.000000, 2251342.000000, -235645.218750
-4.400000, -47210.121094, -47210.121094, 12148526.000000, 12148526.000000, 2343648.750000, -251808.109375
-4.350000, -51232.527344, -51232.527344, 12657927.000000, 12657927.000000, 2442886.250000, -255076.140625
-4.300000, -50015.207031, -50015.207031, 13116794.000000, 13116794.000000, 2548617.750000, -260418.218750
-4.250000, -52161.871094, -52161.871094, 13628037.000000, 13628037.000000, 2643862.000000, -276766.343750
-4.200000, -56184.625000, -56184.625000, 14106926.000000, 14106926.000000, 2753155.000000, -278605.000000
-4.150000, -55530.398438, -55530.398438, 14583044.000000, 14583044.000000, 2835537.750000, -294576.218750
-4.100000, -61230.699219, -61230.699219, 15099465.000000, 15099465.000000, 2948482.750000, -309553.375000
-4.050000, -61254.890625, -61254.890625, 15571192.000000, 15571192.000000, 3040900.750000, -313839.625000
-4.000000, -65105.632812, -65105.632812, 16065275.000000, 16065275.000000, 3112165.250000, -334116.125000
-3.950000, -69987.328125, -69987.328125, 16528389.000000, 16528389.000000, 3262261.500000, -338199.375000
-3.900000, -64094.117188, -64094.117188, 17005632.000000, 17005632.000000, 3355815.000000, -342987.062500
-3.850000, -73001.765625, -73001.765625, 17541026.000000, 17541026.000000, 3449859.250000, -361244.812500
-3.800000, -75368.453125, -75368.453125, 18035466.000000, 18035466.000000, 3597705.750000, -368078.625000
-3.750000, -70437.070312, -70437.070312, 18558008.000000, 18558008.000000, 3701027.750000, -370120.125000
-3.700000, -76069.710938, -76069.710938, 19011534.000000, 19011534.000000, 3807022.750000, -367178.343750
-3.650000, -74412.070312, -74412.070312, 19423762.000000, 19423762.000000, 3906234.000000, -377171.437500
-3.600000, -68544.578125, -68544.578125, 19865616.000000, 19865616.000000, 4061626.500000, -330115.593750
-3.550000, -40197.679688, -40197.679688, 20184676.000000, 20184676.000000, 4102701.250000, -200526.359375
-3.500000, -8993.460938, -8993.460938, 20587524.000000, 20587524.000000, 3987495.750000, -74741.421875
-3.450000, 22412.474609, 22412.474609, 21125080.000000, 21125080.000000, 4034775.000000, 105192.078125
-3.400000, 56611.187500, 56611.187500, 21793924.000000, 21793924.000000, 4000573.250000, 177698.500000
-3.350000, 2173.617188, 2173.617188, 22804972.000000, 22804972.000000, 3951816.250000, -48178.609375
-3.300000, -82617.140625, -82617.140625, 23912712.000000, 23912712.000000, 4124729.500000, -375023.375000
-3.250000, -153409.906250, -153409.906250, 24897310.000000, 24897310.000000, 4223501.500000, -791376.187500
-3.200000, -257675.265625, -257675.265625, 25614774.000000, 25614774.000000, 4463397.500000, -1220201.750000
-3.150000, -307912.156250, -307912.156250, 26140320.000000, 26140320.000000, 4847954.500000, -1502148.375000
-3.100000, -352083.812500, -352083.812500, 26791210.000000, 26791210.000000, 5111296.500000, -1834671.000000
-3.050000, -425252.093750, -425252.093750, 27255248.000000, 27255248.000000, 5401268.000000, -2152939.000000
-3.000000, -449684.593750, -449684.593750, 27537642.000000, 27537642.000000, 5657168.000000, -2365263.750000
-2.950000, -495826.968750, -495826.968750, 27827578.000000, 27827578.000000, 5917298.500000, -2561510.500000
-2.900000, -535031.812500, -535031.812500, 27813268.000000, 27813268.000000, 6130469.000000, -2646540.250000
-2.850000, -537281.750000, -537281.750000, 27676216.000000, 27676216.000000, 6192818.500000, -2657514.250000
-2.800000, -543487.187500, -543487.187500, 27546952.000000, 27546952.000000, 6259009.500000, -2592356.750000
-2.750000, -493810.468750, -493810.468750, 27405426.000000, 27405426.000000, 6186563.000000, -2412620.500000
