Sample Time, Accel_x, Accel_y, Accel_z, Gyro_x, Gyro_y, Gyro_z, Magneto_x, Magneto_y, Magneto_z
0.000000, -9.100429, -108.911568, 285.342438, 18.000000, -11.000000, -13.000000, 66.000000, -786.000000
0.050000, -14.347879, -316.930267, 823.447510, 9.000000, 4.000000, -2.000000, 75.000000, -792.000000
0.100000, -12.168556, -315.746368, 805.100281, 23.000000, -7.000000, 7.000000, 73.000000, -781.000000
0.150000, -27.563354, -214.973907, 535.310303, 6.000000, -7.000000, -19.000000, 70.000000, -783.000000
0.200000, -8.668346, -277.451385, 716.048096, 8.000000, -5.000000, -20.000000, 72.000000, -780.000000
0.250000, 16.948668, -275.328156, 730.570435, 5.000000, -9.000000, -2.000000, 81.000000, -789.000000
0.300000, -21.711571, -243.913513, 626.329163, 11.000000, 1.000000, 7.000000, 78.000000, -783.000000
0.350000, -25.380301, -281.456909, 705.934631, 12.000000, -10.000000, -2.000000, 76.000000, -784.000000
0.400000, -14.393658, -256.279724, 680.050964, 1.000000, -2.000000, -4.000000, 72.000000, -781.000000
0.450000, -34.900513, -263.382202, 698.812195, 22.000000, -17.000000, -9.000000, 69.000000, -790.000000
0.500000, -21.299274, -269.605377, 679.543884, 10.000000, -9.000000, -14.000000, 73.000000, -775.000000
0.550000, -16.328846, -255.066803, 660.671021, 23.000000, -12.000000, -12.000000, 69.000000, -792.000000
0.600000, -1.851942, -269.582184, 730.801819, 11.000000, -15.000000, -21.000000, 67.000000, -781.000000
0.650000, 5.304743, -250.745667, 682.241333, 4.000000, -14.000000, -11.000000, 75.000000, -780.000000
0.700000, -29.578194, -266.984619, 683.345520, 13.000000, -19.000000, -3.000000, 70.000000, -789.000000
0.750000, -19.543011, -269.174469, 684.623108, 4.000000, 10.000000, -1.000000, 75.000000, -780.000000
0.800000, -13.428373, -251.240448, 675.364685, 6.000000, -2.000000, -19.000000, 73.000000, -778.000000
0.850000, -19.056101, -273.619324, 714.297363, -6.000000, 8.000000, -9.000000, 72.000000, -784.000000
0.900000, -0.751768, -255.821533, 665.864502, 0.000000, 7.000000, -10.000000, 78.000000, -786.000000
0.950000, -12.787330, -258.337097, 683.743225, -4.000000, -5.000000, -21.000000, 82.000000, -784.000000
1.000000, -16.749479, -269.929993, 701.250183, 18.000000, -14.000000, -9.000000, 70.000000, -787.000000
1.050000, -7.029890, -251.105377, 674.047119, 2.000000, -5.000000, -11.000000, 76.000000, -789.000000
1.100000, -8.841072, -263.586060, 693.002563, 16.000000, -20.000000, -14.000000, 75.000000, -786.000000
1.150000, -14.521255, -265.651306, 670.782593, 44.000000, -23.000000, -16.000000, 70.000000, -790.000000
1.200000, -21.101151, -266.123779, 695.385193, 15.000000, -5.000000, -28.000000, 75.000000, -784.000000
1.250000, -6.072926, -262.005432, 702.191284, 1.000000, 5.000000, 1.000000, 69.000000, -790.000000
1.300000, -9.766968, -250.711578, 675.748535, -1.000000, 2.000000, -2.000000, 75.000000, -783.000000
1.350000, -19.819792, -264.903015, 700.919495, -5.000000, -2.000000, 8.000000, 67.000000, -781.000000
1.400000, -6.596331, -258.876831, 676.105530, 9.000000, -17.000000, 12.000000, 75.000000, -784.000000
1.450000, -18.244072, -259.789093, 684.236450, 14.000000, -9.000000, -23.000000, 73.000000, -787.000000
1.500000, -19.045063, -267.486420, 694.977112, 22.000000, -17.000000, -31.000000, 70.000000, -790.000000
1.550000, -11.642138, -255.275757, 674.400208, 21.000000, -13.000000, -7.000000, 66.000000, -786.000000
1.600000, -23.699440, -259.833038, 699.402893, 10.000000, -5.000000, -15.000000, 76.000000, -787.000000
1.650000, -9.386053, -256.443237, 674.195068, 14.000000, -14.000000, -14.000000, 72.000000, -790.000000
1.700000, -6.802094, -255.418839, 668.443054, 33.000000, -16.000000, -13.000000, 72.000000, -777.000000
1.750000, -23.205328, -265.545990, 694.626343, 21.000000, -2.000000, -7.000000, 73.000000, -783.000000
1.800000, -12.797241, -256.475952, 695.728760, 12.000000, -7.000000, -16.000000, 72.000000, -781.000000
1.850000, 4.004662, -255.122452, 707.937012, 16.000000, -7.000000, -14.000000, 70.000000, -783.000000
1.900000, -0.710583, -259.122070, 667.988525, 0.000000, 13.000000, -19.000000, 72.000000, -781.000000
1.950000, -15.388109, -253.554291, 638.600098, 41.000000, 9.000000, -33.000000, 67.000000, -784.000000
2.000000, 65.812927, -232.224503, 579.795715, 91.000000, 135.000000, 7.000000, 69.000000, -784.000000
2.050000, 174.386002, -205.596283, 458.718658, 274.000000, 268.000000, 174.000000, 60.000000, -772.000000
2.100000, 189.702515, -171.507523, 526.022400, 490.000000, 455.000000, 452.000000, 58.000000, -762.000000
2.150000, 248.083923, -79.460320, 710.666260, 548.000000, 411.000000, 797.000000, 45.000000, -738.000000
2.200000, 102.523697, -30.723940, 901.520752, 574.000000, 275.000000, 1197.000000, 45.000000, -699.000000
2.250000, -304.876526, -65.531448, 1203.877197, 158.000000, 204.000000, 1019.000000, 25.000000, -658.000000
2.300000, -482.910217, -80.497971, 1383.427124, -347.000000, -90.000000, 921.000000, 30.000000, -636.000000
2.350000, -578.145081, -107.679947, 1215.181152, -959.000000, -2.000000, 394.000000, 55.000000, -615.000000
2.400000, -582.802429, -95.347824, 837.303406, -1089.000000, -77.000000, 67.000000, 82.000000, -607.000000
2.450000, -383.096954, -76.602722, 587.886536, -1105.000000, -136.000000, -122.000000, 94.000000, -624.000000
2.500000, -419.188904, -159.708420, 535.654053, -932.000000, -203.000000, -282.000000, 126.000000, -627.000000
2.550000, -437.116333, -207.564896, 383.203827, -807.000000, -16.000000, -516.000000, 135.000000, -643.000000
2.600000, -302.989319, -236.312164, 273.294128, -602.000000, 19.000000, -836.000000, 147.000000, -667.000000
2.650000, -279.215424, -281.859131, 315.494446, -353.000000, 76.000000, -883.000000, 154.000000, -693.000000
2.700000, -158.486649, -249.911819, 291.568878, -86.000000, 55.000000, -1106.000000, 157.000000, -727.000000
2.750000, -19.840748, -209.271072, 277.682678, 137.000000, 245.000000, -1058.000000, 145.000000, -762.000000
2.800000, 77.084808, -204.299774, 245.495621, 554.000000, 184.000000, -1032.000000, 133.000000, -793.000000
2.850000, 224.295654, -168.577942, 241.875885, 1010.000000, 18.000000, -1144.000000, 115.000000, -820.000000
2.900000, 293.112000, -106.673447, 375.563751, 1059.000000, 189.000000, -750.000000, 85.000000, -853.000000
2.950000, 401.622406, -79.780167, 610.050049, 1354.000000, 4.000000, -784.000000, 57.000000, -882.000000
3.000000, 498.676758, -41.515533, 914.866333, 1150.000000, -69.000000, -158.000000, 15.000000, -903.000000
3.050000, 456.329895, -29.539625, 979.654175, 989.000000, -176.000000, -257.000000, -28.000000, -919.000000
3.100000, 483.548401, -74.793983, 980.727295, 914.000000, -452.000000, 348.000000, -58.000000, -921.000000
3.150000, 494.052094, -11.846401, 1030.645142, 486.000000, -76.000000, 254.000000, -79.000000, -934.000000
3.200000, 435.643250, 80.386559, 825.580078, 853.000000, -317.000000, 821.000000, -88.000000, -930.000000
3.250000, 225.219940, 41.802078, 836.587646, 208.000000, 91.000000, 969.000000, -84.000000, -910.000000
3.300000, -62.871811, -7.623397, 956.644897, 383.000000, -181.000000, 694.000000, -75.000000, -909.000000
3.350000, -9.201431, 31.741096, 850.992920, 179.000000, -270.000000, 828.000000, -70.000000, -891.000000
3.400000, -97.897308, 38.842026, 871.043091, 28.000000, -10.000000, 333.000000, -54.000000, -886.000000
3.450000, -148.998520, -5.020111, 768.375488, 163.000000, -133.000000, 331.000000, -49.000000, -873.000000
3.500000, 99.734940, -16.826897, 696.763611, -54.000000, 77.000000, 162.000000, -48.000000, -876.000000
3.550000, -31.965317, -45.659077, 783.358521, -7.000000, 0.000000, -16.000000, -48.000000, -871.000000
3.600000, 115.793671, 15.684868, 683.968506, -44.000000, 88.000000, -38.000000, -48.000000, -873.000000
3.650000, 321.212524, 79.350372, 706.953735, -79.000000, 86.000000, -30.000000, -40.000000, -870.000000
3.700000, 79.648804, -8.857365, 695.864502, 4.000000, 25.000000, 14.000000, -43.000000, -867.000000
3.750000, 171.848740, -2.496641, 656.546875, 25.000000, 65.000000, -38.000000, -43.000000, -864.000000
3.800000, 193.119217, 30.169945, 780.680237, -3.000000, 63.000000, 37.000000, -40.000000, -861.000000
3.850000, 139.916840, -14.741394, 720.293213, -23.000000, -16.000000, -34.000000, -40.000000, -864.000000
3.900000, 193.385345, -6.172554, 725.547974, -41.000000, -6.000000, -40.000000, -45.000000, -867.000000
3.950000, 115.500366, 4.545324, 736.538391, -25.000000, -6.000000, -40.000000, -45.000000, -865.000000
4.000000, 197.669907, 18.451761, 654.816528, -28.000000, 75.000000, 7.000000, -37.000000, -864.000000
4.050000, 130.469208, 5.614697, 732.418823, 41.000000, -25.000000, -36.000000, -43.000000, -855.000000
4.100000, 96.627968, -12.508707, 713.787598, -13.000000, 56.000000, -57.000000, -45.000000, -861.000000
4.150000, 201.725113, 11.740128, 709.119629, 11.000000, -12.000000, -74.000000, -40.000000, -867.000000
4.200000, 103.532585, -12.058857, 728.116943, -30.000000, 28.000000, -72.000000, -43.000000, -861.000000
4.250000, 154.541046, -18.348671, 683.673096, 5.000000, -18.000000, -23.000000, -43.000000, -864.000000
4.300000, 166.949036, 6.027370, 733.295166, -75.000000, 70.000000, -25.000000, -36.000000, -859.000000
4.350000, 114.423706, 9.544883, 695.218262, 50.000000, -25.000000, -5.000000, -48.000000, -861.000000
4.400000, 173.538101, 9.059233, 708.673950, 13.000000, -32.000000, -36.000000, -46.000000, -859.000000
4.450000, 135.676758, -10.409472, 755.472229, 14.000000, -5.000000, -18.000000, -42.000000, -859.000000
4.500000, 172.264511, 0.491676, 698.482361, 15.000000, 16.000000, -4.000000, -43.000000, -856.000000
4.550000, 155.082489, 7.403755, 736.009155, 0.000000, 34.000000, -9.000000, -45.000000, -858.000000
4.600000, 103.807899, -7.916086, 719.487915, -29.000000, 63.000000, -4.000000, -40.000000, -862.000000
4.650000, 162.359879, 4.801081, 696.841187, -37.000000, 65.000000, -23.000000, -45.000000, -856.000000
4.700000, 126.225952, -5.171397, 726.289001, 23.000000, -13.000000, 33.000000, -36.000000, -855.000000
4.750000, 140.570374, -9.013124, 700.236816, 25.000000, -11.000000, 2.000000, -42.000000, -861.000000
4.800000, 139.805771, -0.089270, 729.000244, 0.000000, 17.000000, 0.000000, -40.000000, -855.000000
4.850000, 98.248108, -8.512084, 726.086243, 18.000000, 1.000000, 16.000000, -39.000000, -853.000000
4.900000, 145.649445, -3.252095, 734.552612, -7.000000, -6.000000, -23.000000, -42.000000, -849.000000
4.950000, 118.721519, -9.007064, 742.917847, 3.000000, -14.000000, -9.000000, -33.000000, -855.000000
5.000000, 124.878372, -5.712780, 687.140137, -4.000000, 0.000000, -6.000000, -37.000000, -856.000000
5.050000, 142.105743, -3.489202, 722.512817, 10.000000, -8.000000, -34.000000, -43.000000, -855.000000
5.100000, 123.816132, -14.067205, 725.086365, 11.000000, -30.000000, -23.000000, -40.000000, -853.000000
5.150000, 166.011795, 3.513797, 704.852173, -7.000000, 4.000000, -4.000000, -34.000000, -853.000000
5.200000, 135.513916, -6.693034, 706.524048, 21.000000, 6.000000, -30.000000, -36.000000, -861.000000
5.250000, 129.181686, -17.572084, 683.877625, 51.000000, -35.000000, -9.000000, -42.000000, -855.000000
5.300000, 143.545990, -2.515562, 737.470886, 37.000000, -21.000000, -27.000000, -42.000000, -859.000000
5.350000, 120.232422, -5.965172, 733.680786, 21.000000, -2.000000, 4.000000, -46.000000, -864.000000
5.400000, 152.144119, 6.365085, 720.398193, 8.000000, -12.000000, 0.000000, -40.000000, -855.000000
5.450000, 130.242218, 5.529858, 751.129700, -6.000000, -24.000000, -14.000000, -42.000000, -853.000000
5.500000, 137.474243, -7.675824, 696.590698, -7.000000, 12.000000, 0.000000, -39.000000, -858.000000
5.550000, 171.928802, -0.202529, 697.551331, 4.000000, -13.000000, -28.000000, -42.000000, -858.000000
5.600000, 136.872467, -4.220235, 729.995056, 18.000000, -17.000000, -20.000000, -36.000000, -859.000000
