Y-Waveform
0.000000, -52.841194
0.050000, -154.077682
0.100000, -153.390442
0.150000, -101.803764
0.200000, -132.937195
0.250000, -141.796509
0.300000, -127.203003
0.350000, -133.842102
0.400000, -121.936424
0.450000, -128.649399
0.500000, -125.856171
0.550000, -119.543221
0.600000, -132.636337
0.650000, -122.323502
0.700000, -124.964203
0.750000, -127.932167
0.800000, -119.454224
0.850000, -126.540520
0.900000, -121.299393
0.950000, -121.410446
1.000000, -131.172501
1.050000, -132.782181
1.100000, -120.324928
1.150000, -6.775291
1.200000, 154.998993
1.250000, -37.591782
1.300000, -121.382980
1.350000, 539.149475
1.400000, 587.983215
1.450000, -30.164474
1.500000, 33.136074
1.550000, 48.348389
1.600000, 56.852509
1.650000, 215.806335
1.700000, -81.094223
1.750000, -31.027107
1.800000, 92.624054
1.850000, -22.162048
1.900000, 59.695236
1.950000, 6.583637
2.000000, 34.895798
2.050000, 31.323997
2.100000, -32.815628
2.150000, 74.721107
2.200000, -4.966828
2.250000, -5.927185
2.300000, 39.007690
2.350000, -2.816368
2.400000, 52.459393
2.450000, -17.289373
2.500000, -4.687737
2.550000, 32.281487
2.600000, -31.604500
2.650000, 25.871620
2.700000, -2.983959
2.750000, -6.903698
2.800000, 33.545670
2.850000, -11.863525
2.900000, 22.771309
2.950000, 7.527866
3.000000, 2.059662
3.050000, 24.814907
3.100000, -16.095154
3.150000, 18.684673
3.200000, 10.527395
3.250000, -7.247131
3.300000, 19.851944
3.350000, -3.535233
3.400000, 15.152372
3.450000, 12.739975
3.500000, -0.343376
3.550000, 16.838785
3.600000, -8.262620
3.650000, 7.440019
3.700000, 15.128983
3.750000, -10.068615
3.800000, 2.721519
3.850000, -1.069763
3.900000, -0.910939
3.950000, 3.122515
4.000000, -4.280908
4.050000, 5.574222
4.100000, -3.750594
4.150000, -11.535563
4.200000, -2.537379
4.250000, -0.417712
4.300000, -0.613156
4.350000, -10.357763
4.400000, -10.998209
4.450000, -7.388172
4.500000, -8.671701
4.550000, -5.154826
4.600000, -10.818290
4.650000, -4.191315
4.700000, -3.345839
4.750000, -17.625702
4.800000, -3.966163
4.850000, -3.301186
4.900000, -13.343966
4.950000, -3.975824
5.000000, -10.493334
5.050000, -11.671052
5.100000, -8.486549
5.150000, -11.474731
5.200000, -1.557240
5.250000, -9.572989
5.300000, -11.357781
5.350000, 0.452185
5.400000, -12.360305
5.450000, -11.650082
5.500000, -4.274235
5.550000, -9.378986
5.600000, -5.510327
5.650000, -7.085297
5.700000, -7.185399
5.750000, -8.604517
5.800000, -8.228949
5.850000, 3.106510
5.900000, -5.878603
5.950000, -7.407598
6.000000, -3.829165
6.050000, -9.442881
6.100000, 7.100998
6.150000, -4.783824
6.200000, -17.704758
6.250000, 1.293020
6.300000, -8.794111
