Time 1XX 1ZZ 2XX 2ZZ 1X2Z 1Z2X 
-6.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
-6.250000, -16139.778320, -16139.778320, 169249.421875, 169249.421875, -128249.179688, 21299.537109
-6.200000, -61571.726562, -61571.726562, 668919.375000, 668919.375000, -501345.125000, 82174.179688
-6.150000, -103020.906250, -103020.906250, 1182445.750000, 1182445.750000, -863878.875000, 141204.171875
-6.100000, -126771.468750, -126771.468750, 1543037.500000, 1543037.500000, -1085942.875000, 180644.812500
-6.050000, -158452.093750, -158452.093750, 1997919.250000, 1997919.250000, -1374285.250000, 231043.265625
-6.000000, -190187.515625, -190187.515625, 2459980.500000, 2459980.500000, -1675027.500000, 280156.187500
-5.950000, -220962.656250, -220962.656250, 2865171.250000, 2865171.250000, -1943494.000000, 326047.750000
-5.900000, -257113.312500, -257113.312500, 3307492.000000, 3307492.000000, -2250710.750000, 377429.250000
-5.850000, -287334.687500, -287334.687500, 3722819.000000, 3722819.000000, -2528502.000000, 422897.093750
-5.800000, -321838.500000, -321838.500000, 4158038.000000, 4158038.000000, -2809866.250000, 475916.312500
-5.750000, -358206.125000, -358206.125000, 4593265.000000, 4593265.000000, -3101712.000000, 529725.250000
-5.700000, -393797.593750, -393797.593750, 5022411.500000, 5022411.500000, -3401911.000000, 580771.250000
-5.650000, -432139.375000, -432139.375000, 5488294.000000, 5488294.000000, -3725520.000000, 636204.125000
-5.600000, -458550.375000, -458550.375000, 5907518.500000, 5907518.500000, -3996140.500000, 678735.062500
-5.550000, -485498.093750, -485498.093750, 6337115.500000, 6337115.500000, -4272402.500000, 721921.437500
-5.500000, -517911.968750, -517911.968750, 6773027.500000, 6773027.500000, -4580188.500000, 767048.125000
-5.450000, -550945.750000, -550945.750000, 7190196.500000, 7190196.500000, -4901147.500000, 808348.687500
-5.400000, -590692.875000, -590692.875000, 7652519.500000, 7652519.500000, -5237645.500000, 862033.937500
-5.350000, -620626.875000, -620626.875000, 8083825.000000, 8083825.000000, -5499896.000000, 911605.312500
-5.300000, -650576.187500, -650576.187500, 8489621.000000, 8489621.000000, -5762014.500000, 958299.312500
-5.250000, -686779.125000, -686779.125000, 8912249.000000, 8912249.000000, -6078957.500000, 1006543.000000
-5.200000, -714983.062500, -714983.062500, 9355947.000000, 9355947.000000, -6382500.500000, 1048869.500000
-5.150000, -749111.250000, -749111.250000, 9826056.000000, 9826056.000000, -6691815.500000, 1100387.375000
-5.100000, -774524.750000, -774524.750000, 10259303.000000, 10259303.000000, -6948039.000000, 1144947.000000
-5.050000, -794649.312500, -794649.312500, 10689381.000000, 10689381.000000, -7187716.000000, 1184177.125000
-5.000000, -835503.687500, -835503.687500, 11119288.000000, 11119288.000000, -7505740.000000, 1236223.500000
-4.950000, -869079.812500, -869079.812500, 11535249.000000, 11535249.000000, -7793854.500000, 1284333.375000
-4.900000, -895448.187500, -895448.187500, 11971661.000000, 11971661.000000, -8056540.000000, 1330117.625000
-4.850000, -927430.500000, -927430.500000, 12373747.000000, 12373747.000000, -8355311.000000, 1372608.125000
-4.800000, -955674.312500, -955674.312500, 12793313.000000, 12793313.000000, -8640652.000000, 1416707.250000
-4.750000, -991345.750000, -991345.750000, 13239541.000000, 13239541.000000, -8935931.000000, 1469171.750000
-4.700000, -1026088.812500, -1026088.812500, 13659192.000000, 13659192.000000, -9244632.000000, 1515236.000000
-4.650000, -1059664.500000, -1059664.500000, 14126573.000000, 14126573.000000, -9545933.000000, 1569762.625000
-4.600000, -1097958.250000, -1097958.250000, 14605794.000000, 14605794.000000, -9853159.000000, 1627434.750000
-4.550000, -1128588.500000, -1128588.500000, 15060893.000000, 15060893.000000, -10154051.000000, 1675005.375000
-4.500000, -1160138.375000, -1160138.375000, 15474698.000000, 15474698.000000, -10440148.000000, 1721029.375000
-4.450000, -1184995.750000, -1184995.750000, 15825008.000000, 15825008.000000, -10689566.000000, 1753448.000000
-4.400000, -1206994.000000, -1206994.000000, 16237944.000000, 16237944.000000, -10946103.000000, 1792120.625000
-4.350000, -1235215.375000, -1235215.375000, 16719373.000000, 16719373.000000, -11220122.000000, 1842250.375000
-4.300000, -1245778.250000, -1245778.250000, 17261652.000000, 17261652.000000, -11499359.000000, 1875993.250000
-4.250000, -1257999.000000, -1257999.000000, 17853556.000000, 17853556.000000, -11910054.000000, 1896144.750000
-4.200000, -1264243.000000, -1264243.000000, 18276562.000000, 18276562.000000, -12288836.000000, 1886829.000000
-4.150000, -1219157.000000, -1219157.000000, 18535638.000000, 18535638.000000, -12376399.000000, 1840661.000000
-4.100000, -1115282.250000, -1115282.250000, 18846348.000000, 18846348.000000, -12189345.000000, 1763321.250000
-4.050000, -938038.875000, -938038.875000, 19380814.000000, 19380814.000000, -11818078.000000, 1638491.125000
-4.000000, -734011.812500, -734011.812500, 20279396.000000, 20279396.000000, -11799868.000000, 1458560.750000
-3.950000, -511917.000000, -511917.000000, 21439730.000000, 21439730.000000, -12507212.000000, 1150169.875000
-3.900000, -226084.000000, -226084.000000, 22497288.000000, 22497288.000000, -13561657.000000, 678345.625000
-3.850000, 9524.343750, 9524.343750, 23094738.000000, 23094738.000000, -14710255.000000, 186456.562500
-3.800000, 164223.718750, 164223.718750, 23244818.000000, 23244818.000000, -15693615.000000, -233471.187500
-3.750000, 266313.062500, 266313.062500, 23107586.000000, 23107586.000000, -16316252.000000, -540071.687500
