Peak-Trough-X-100.0
2.700000,  397.479187
2.350000,  -904.460327 
3.300000,  398.438599
2.950000,  -897.060791 
4.100000,  542.367554
3.850000,  -1442.412842 
,,,4.300000,  -521.714355 
